# \\ thingid : unique identifier
# \\ tf_morpho : morphology of the tidal feature system (visual inspection)
# \\ RA : decimal right ascension
# \\ Dec : decimal declination
# \\ z : SDSS spectroscopic redshift
thingid,tf_morpho,RA,Dec,z
113936525,stream,219.9528503,0.788011,0.1156
113937192,shell,220.04547119999998,0.724338,0.25901
113943780,stream,220.83959959999999,0.643319,0.13755
114549745,shell,140.116272,0.80887,0.19579000000000002
115189343,stream,178.29954530000003,0.8418709999999999,0.28342
116050345,shell,333.3826200000001,0.849274,0.0774
116082849,stream,213.8349762,0.8941020000000001,0.14403
116487899,stream,218.0468597,0.9026719999999999,0.14428
116579212,stream,218.77532960000002,0.9596319999999999,0.10897000000000001
116698686,stream,220.13081359999998,0.932931,0.285
117090590,stream,182.11387630000002,0.951326,0.15905
117092877,stream,181.77363590000002,0.912378,0.15937
117094119,stream,181.5900269,0.9481290000000001,0.1132
117096272,stream,181.0881042,0.977698,0.14908
117098374,stream,180.8235321,0.8991790000000001,0.07829
117098755,stream,180.7719269,1.0035,0.07851
117305510,stream,129.0418396,0.933485,0.08462
117319177,stream,130.4660339,0.92464,0.28449
117324457,stream,130.7789307,0.9627879999999999,0.07702
117334949,stream,131.8628387,0.8569680000000001,0.08664
117336727,stream,132.0172729,1.032362,0.060739999999999995
117342202,stream,132.605072,1.003938,0.10608
117348260,shell,133.22155759999998,1.033012,0.05149
117352425,stream,133.6996918,1.0311489999999999,0.32166
117354092,stream,133.9073639,0.922211,0.19342
117946619,stream,217.087677,0.9366110000000001,0.12618
117960661,stream,216.81949,0.993084,0.052360000000000004
117996059,stream,333.57401,1.045038,0.23779
118049572,stream,137.3396606,0.921118,0.12319000000000001
118067582,stream,215.872467,1.035448,0.15141
118094679,stream,334.55431,0.911244,0.21100000000000002
118098673,shell,215.5278625,1.055779,0.37201999999999996
118123506,stream,215.30856319999998,0.964908,0.16987
118123637,stream,215.28915409999996,1.081532,0.10317
118190889,shell,335.36411,0.983381,0.05707
118208357,stream,139.69681,0.9541629999999999,0.38766
118230546,stream,139.84025569999997,1.074991,0.0881
118286931,stream,140.20137019999999,1.044529,0.14039000000000001
118292138,stream,213.61567689999998,1.056671,0.26345
119752086,shell,219.160675,1.1830120000000002,0.13745
120079772,stream,135.5595856,1.11745,0.0528
121372307,stream,180.21316530000001,1.145568,0.1251
121387314,stream,180.5495758,1.16004,0.08476
121425388,stream,180.9157562,1.2045700000000001,0.07797
121554404,stream,182.4203339,1.172862,0.07774
122038492,stream,134.75688169999998,1.256218,0.07174
122058527,stream,134.0791168,1.218542,0.19957
122068601,stream,133.61747739999998,1.202038,0.058589999999999996
122895954,stream,216.7508545,1.1981540000000002,0.10203
122938218,stream,333.620636,1.17842,0.11986
122960165,shell,333.69456,1.130711,0.39236
122991678,shell,216.0905914,1.236709,0.15172
122993472,stream,177.4713135,1.165041,0.10632
123024552,stream,134.9445038,1.136868,0.19851
123078134,stream,215.61911009999997,1.2953219999999999,0.1173
123105663,shell,334.8510100000001,1.234673,0.05823
123124119,stream,335.01928,1.18644,0.29607
123147613,stream,137.8055878,1.232458,0.2524
123147622,stream,137.78866580000002,1.239347,0.30753
123175439,shell,335.22872,1.1862700000000002,0.25082
123243221,stream,139.7348633,1.25498,0.08738
123466651,stream,134.27183530000002,1.262048,0.10463
123557400,stream,139.4944763,1.373729,0.2112
123618725,stream,134.7862701,1.27721,0.11893
123815053,stream,220.1555023,1.3220399999999999,0.0502
123877434,stream,219.8984528,1.238181,0.13432
123877606,stream,219.94731140000002,1.313192,0.05006
124356531,stream,130.0297699,1.256031,0.2091
124387474,stream,178.8701782,1.388109,0.33953
124403403,stream,179.26307680000005,1.2690620000000001,0.1793
124403522,stream,179.2779999,1.3151,0.13092
124413715,stream,179.49491880000005,1.368892,0.07828
124414061,stream,179.4399261,1.38696,0.2724
124446594,stream,180.1635437,1.2770489999999999,0.13846
124481361,stream,180.9650574,1.29509,0.08315
124481498,stream,181.00820919999998,1.444899,0.08353
124481512,stream,181.0147552,1.373622,0.08251
124489120,stream,181.1665039,1.269288,0.13141
124497804,stream,181.4547729,1.39183,0.11273
124757056,stream,217.71685789999998,1.309618,0.15980999999999998
124757320,stream,217.8618011,1.33057,0.13394
124779689,shell,217.60968019999996,1.3202200000000002,0.13651
124818162,shell,217.2692108,1.338201,0.10128
124836238,stream,131.52624509999998,1.361081,0.131
124863682,shell,131.5783997,1.373659,0.13375
124871956,stream,178.17749019999997,1.411699,0.34796
124896686,stream,138.42115780000003,1.354211,0.16587000000000002
124971344,stream,216.32544,1.373458,0.1025
124999291,stream,216.16621400000002,1.4803309999999998,0.30214
125056522,stream,215.62196349999996,1.434982,0.28038
125143490,stream,334.98736,1.392257,0.21034
125148598,stream,215.07879640000002,1.517369,0.10297
125148624,stream,215.04858399999998,1.503292,0.08454
125166142,stream,335.03414,1.3347719999999998,0.24579
125166168,stream,335.08571,1.376762,0.29822
125175898,shell,139.6719971,1.462342,0.14081
125235267,stream,133.142395,1.434332,0.26429
125261101,stream,214.5155792,1.535332,0.19008
125271472,stream,133.24671940000002,1.3684969999999999,0.26218
125330491,shell,214.04425049999998,1.541398,0.05304
125351828,shell,213.85668950000002,1.445511,0.11703
125480823,stream,213.07974240000001,1.509408,0.08477
125886712,stream,137.88168330000002,1.486478,0.17015
126059293,stream,219.47798160000002,1.6115190000000001,0.13779
126119447,shell,179.29179380000005,1.495219,0.09537999999999999
126162070,stream,180.405014,1.484497,0.17115999999999998
126177862,stream,180.7782593,1.469722,0.38826
126202454,stream,181.3997192,1.506649,0.06652999999999999
126215972,stream,218.8981171,1.476338,0.23242
126228247,stream,182.23074340000002,1.61684,0.15891
126228398,stream,182.155365,1.469411,0.12986
126228404,stream,182.1602325,1.458928,0.1291
126242584,stream,182.4166565,1.556569,0.1318
126311691,stream,218.53761290000003,1.616939,0.13788
126371487,shell,218.22151180000003,1.540023,0.11277000000000001
126441874,stream,217.84292599999998,1.611469,0.13793
126477554,stream,217.51655580000002,1.566901,0.28349
126495553,stream,217.33830260000002,1.6876380000000002,0.15068
126546798,stream,138.0110626,1.649132,0.07089
126585115,stream,216.7391815,1.6596419999999998,0.21714
126615957,stream,216.61479190000003,1.611601,0.06467
126723575,stream,,,
126749612,stream,215.72230530000002,1.7320919999999995,0.11044000000000001
126823836,stream,334.7557700000001,1.670333,0.23142
126896102,shell,335.29674,1.627422,0.37416
126899122,shell,133.0245056,1.748832,0.26038
126901257,stream,214.8597107,1.659961,0.0764
126902446,shell,137.2038727,1.72633,0.10436
126936666,shell,133.15638729999998,1.638262,0.27841
126955235,stream,214.472229,1.6396680000000001,0.05455
127034849,stream,214.14244080000003,1.628161,0.055920000000000004
127081890,stream,213.81394959999997,1.7313580000000002,0.05401
127108485,stream,213.63598629999998,1.731569,0.053070000000000006
127108584,stream,213.591156,1.740861,0.05417999999999999
127108631,stream,213.6131744,1.7328189999999999,0.05289
127420412,stream,136.9968109,1.7473509999999999,0.32961999999999997
127454984,stream,134.95704650000002,1.623911,0.32889
127513628,stream,220.661087,1.7009740000000002,0.36751
127639590,stream,220.01091,1.7168990000000002,0.18427000000000002
127974638,stream,182.24053999999998,1.798462,0.07727
128108248,stream,130.70983999999999,1.864118,0.38254
128263774,stream,217.3797607,1.7936130000000001,0.31854
128280932,stream,137.4567108,1.8131979999999999,0.18184
128280933,stream,137.4572,1.812728,0.18199
128317062,stream,217.0810242,1.770591,0.11943
128373283,stream,131.8145599,1.895561,0.05
128472200,stream,216.0229492,1.799438,0.05546
128474974,stream,138.38061519999997,1.766318,0.21035
128519494,stream,215.7158508,1.7567400000000002,0.15579
128623678,shell,334.86942999999997,1.757067,0.25468
128823370,shell,214.07858280000002,1.792979,0.18062999999999999
128880082,stream,137.65812680000002,1.9485919999999999,0.2270800000000001
128930942,stream,133.8612061,1.794462,0.27486
128931013,stream,133.8496246,1.83145,0.26174000000000003
128935534,stream,140.026825,1.968791,0.08499
129270057,stream,133.0206604,1.96383,0.10757
130047903,stream,131.2319336,1.9813180000000001,0.11235999999999999
130118121,shell,131.3366699,2.003979,0.07549
130172119,shell,134.568924,2.0218990000000003,0.07096000000000001
130202834,shell,140.3941956,1.97324,0.28367
130304036,stream,136.29179380000002,2.153788,0.20483
130392339,stream,134.99481200000002,2.05273,0.057579999999999985
130558838,stream,135.3835144,2.0621,0.056960000000000004
130683481,stream,140.0883789,2.089277,0.26172
131387087,stream,140.07789609999998,2.183651,0.08900000000000001
131387337,stream,140.1726837,2.161779,0.30889
131862577,stream,137.4356995,2.2867509999999998,0.13982999999999998
131891138,stream,132.0173187,2.219418,0.07674
132004657,stream,140.2860107,2.333931,0.08903
132083264,stream,132.8386536,2.29418,0.32133
132152437,stream,133.0504761,2.2593810000000003,0.09544
132398565,stream,134.0443268,2.344208,0.10390999999999999
132443571,stream,134.108429,2.228052,0.12474
132443572,stream,134.1080475,2.219602,0.12511
132443573,stream,134.1046906,2.241371,0.124
132469660,stream,129.5739899,2.282469,0.20997
132603289,stream,135.8439331,2.31502,0.10577
133157185,stream,130.5132751,2.47402,0.14885
133484475,stream,131.2196808,2.38033,0.113
133772914,stream,140.1654968,2.51969,0.21086999999999997
133981768,stream,135.3066254,2.4721290000000002,0.12932000000000002
134001690,stream,132.266922,2.493531,0.31753000000000003
134246925,stream,135.767746,2.6040490000000003,0.13209
134349765,stream,137.9116364,2.6070740000000003,0.31535
134409318,stream,140.390274,2.584502,0.08405
134479333,stream,138.26421000000002,2.612876,0.3712
134644940,shell,133.3192444,2.627822,0.10699000000000004
134737125,stream,139.81994630000003,2.550389,0.058839999999999996
135289926,shell,137.60110469999998,2.635231,0.22984000000000002
135303386,shell,138.9079437,2.691138,0.15404
135431385,stream,137.8744812,2.6948689999999997,0.054889999999999994
135559904,stream,131.8164673,2.660348,0.11857999999999999
135671915,stream,135.0062256,2.733348,0.12868
135771971,stream,129.18757630000002,2.647827,0.16405
136370400,stream,138.2897034,2.724242,0.15413
136919782,stream,140.04574580000002,2.846348,0.31871
137099854,stream,134.3735657,2.900161,0.08777
137292586,stream,134.8479767,2.87413,0.30617
137335416,stream,139.6944427,2.840998,0.19855
137629897,stream,132.33578490000002,2.8829380000000002,0.2362
137694421,stream,135.5370789,2.976672,0.19965
137812223,stream,129.73913570000002,2.856561,0.19355
138226732,stream,136.5258636,2.961909,0.0997
138376848,stream,133.56544,2.962952,0.38716999999999996
138629519,stream,137.069397,2.975192,0.09332
1237648702979178751,stream,212.3824463,-1.150167,0.27314
1237648702981210427,stream,217.0180511,-1.0601260000000001,0.25972
1237648702983963091,stream,223.42816159999998,-1.155953,0.29682
1237648703515263136,stream,210.59207999999998,-0.75298,0.16393
1237648703515721950,shell,211.72052000000002,-0.628305,0.26275
1237648703520178572,stream,221.8950958,-0.6781,0.20983000000000002
1237648703521358183,stream,224.57845,-0.694149,0.19965
1237648704052003092,stream,210.36777999999998,-0.408453,0.28811
1237648704052265353,stream,210.96353,-0.2312,0.39425
1237648704057180827,shell,222.1079,-0.259633,0.44235
1237648704589463830,stream,211.6899261,0.068053,0.24209
1237648704589594980,stream,211.97364810000002,0.155284,0.31373
1237648704593593407,stream,221.13525389999998,0.187394,0.39552
1237648705125810624,stream,210.52347999999998,0.530429,0.35980999999999996
1237648705126859079,stream,212.82667540000003,0.565513,0.26135
1237648705668907793,stream,224.70672000000002,0.936846,0.40761
1237648720137290133,stream,135.05061,-1.009064,0.39974
1237648720155967643,stream,177.5898743,-1.016701,0.30865
1237648720157344365,stream,180.83443,-0.928009,0.37732
1237648720170582559,stream,210.98597,-1.003422,0.44719
1237648720172744998,shell,215.99748230000003,-0.890645,0.13452
1237648720671998530,stream,130.0110168,-0.45856199999999997,0.26929000000000003
1237648720673702335,stream,133.93836000000002,-0.560212,0.23683
1237648720707846449,stream,211.96987919999998,-0.4888810000000001,0.26358000000000004
1237648720711975248,stream,221.400238,-0.601887,0.33975
1237648720712106076,shell,221.64823909999998,-0.536755,0.2084300000000001
1237648720712237334,stream,221.91213990000003,-0.44631000000000004,0.31032
1237648721208541517,stream,129.2718658,-0.078301,0.16627999999999998
1237648721213719243,stream,141.18202,-0.018637,0.32566999999999996
1237648721230889356,stream,180.34936519999997,-0.032454000000000004,0.31543000000000004
1237648721232199712,stream,183.36178999999998,-0.156397,0.1252
1237648721232396948,stream,183.8128815,-0.029579,0.25134
1237648721247469828,stream,218.29417,-0.13538599999999998,0.13692000000000001
1237648721248977205,stream,221.69157,-0.098666,0.10165
1237648721766908331,stream,178.34031000000004,0.296126,0.36641999999999997
1237648721768218857,stream,181.44764709999998,0.266795,0.26632
1237648721781653903,stream,212.1607361,0.24009499999999998,0.31367
1237648721786306917,stream,222.7398071,0.2326280000000001,0.29674
1237648721786634853,stream,223.44439,0.334816,0.43003
1237648722284052915,stream,133.3066406,0.759003,0.32106999999999997
1237648722305745128,stream,182.9702301,0.811991,0.27281
1237648722320359598,stream,216.2274475,0.7340369999999999,0.14332
1237648722819744491,stream,130.66538,1.233846,0.34809
1237648722842615989,stream,182.96018,1.199964,0.43978
1237650794605641940,stream,137.51915,-1.200432,0.16343
1237650794605773599,stream,137.91865,-1.1396629999999999,0.38838
1237650794606231985,stream,138.99157,-1.060117,0.29602
1237650794606232012,shell,138.94997,-1.117055,0.35356
1237650795142316440,shell,137.1397858,-0.794568,0.23066
1237650795675386610,stream,128.52647,-0.265377,0.41495
1237650796214682009,stream,133.9306793,0.113153,0.22311999999999999
1237650796749324853,stream,128.87239,0.505987,0.31619
1237650796750898123,stream,132.53353,0.525472,0.39702
1237650797286129900,stream,128.75647,0.923443,0.29259
1237650797286261131,stream,129.0066833,0.9537479999999999,0.1592
1237650797286916217,stream,130.53596000000002,0.923694,0.0963
1237650797287047317,stream,130.8770905,0.939946,0.28424
1237650797287178743,stream,131.2043152,1.000614,0.29495
1237651250442273095,stream,246.82865,44.51276,0.13521
1237651250442666469,stream,247.70075,43.815538000000004,0.26069000000000003
1237651250442928561,stream,247.98065,43.227365,0.32921999999999996
1237651709968908641,stream,210.23178,-0.585276,0.16527
1237651735757717678,stream,181.7816772,1.9178810000000002,0.25267
1237651735774036765,stream,219.05818,1.6383940000000001,0.35409
1237651735774429663,stream,219.8611755,1.463226,0.41256000000000004
1237651735775019581,stream,221.19389339999998,1.402476,0.32447
1237651735775740175,shell,222.89651490000003,1.364376,0.25913
1237651735776395463,stream,224.37332,1.352193,0.07027
1237651735776723792,stream,225.19117999999997,1.442987,0.43978
1237651736309334436,stream,215.37897,2.084516,0.32055
1237651752937783485,stream,182.7619629,1.86369,0.29472
1237651752952726043,stream,216.86645,1.302369,0.37546
1237651752954692084,stream,221.34930419999998,1.227739,0.37661
1237651753490055502,stream,217.98133849999996,1.80348,0.27712
1237651753490317800,shell,218.4990845,1.839741,0.32999
1237651753491431812,stream,221.1242981,1.623112,0.29758
1237653621763211866,stream,128.76685,1.131583,0.2957
1237653622837019102,stream,128.93767,1.8192849999999998,0.37204
1237653665249296754,stream,128.17889,1.622127,0.17861
1237653665249624679,stream,128.84098,1.6395220000000001,0.2912
1237653665250346127,stream,130.6097565,1.7281220000000002,0.42128000000000004
1237653665787019768,stream,130.04737849999998,2.10255,0.35999000000000003
1237654599949222193,stream,141.90646,2.521748,0.2409
1237654601017131636,shell,128.52581999999998,2.5558099999999997,0.36185
1237654601021260290,stream,137.92133,3.129021,0.20075
1237654601558720729,stream,139.29537,3.533546,0.08135
1237654602632528260,stream,139.42479,4.392856,0.33412
1237654605317013856,shell,140.07093,3.411822,0.35864
1237654605851918938,stream,135.56151,3.543307,0.37809
1237654605853688196,shell,139.64667,3.9217459999999997,0.25832
1237655128765038765,stream,246.52953,44.573627,0.17637
1237655129302696169,stream,248.3307,43.251199,0.34471999999999997
1237655176008630716,stream,136.77173,-2.3881580000000002,0.42591
1237655176545173800,stream,136.15458999999998,-2.050726,0.40871
1237655177082045143,stream,136.17533,-1.613705,0.44964
1237655347820233040,stream,243.1289,44.547243,0.30218
1237655347820429543,shell,243.53632000000002,44.277731,0.13693
1237655347821347074,stream,245.45486,42.779798,0.05936
1237655349431828933,stream,246.50845,43.704142,0.264
1237655349968765070,stream,247.01291,43.929356,0.07799
1237655349969092763,stream,247.64882999999998,43.335623999999996,0.22655999999999998
1237655349969224462,stream,247.92837000000003,43.023308,0.41106000000000004
1237655463248199921,stream,242.60939,44.15179000000001,0.13089
1237655463785267906,stream,243.50672000000003,44.063693,0.33568000000000003
1237655465396338922,shell,245.81714,44.128705,0.13383
1237655465396404240,stream,245.74523,43.929489000000004,0.35358
1237655468060836074,shell,225.59232999999998,1.1283860000000001,0.37906999999999996
1237655494373081507,stream,212.8722,-2.502062,0.29178000000000004
1237655498668245195,shell,212.28739,-2.408337,0.34512
1237655498670997510,stream,218.60037999999997,-2.253853,0.29267
1237655499204460964,shell,210.79167,-1.9956330000000002,0.39992
1237655499204526580,stream,210.9694,-1.913723,0.40713
1237655499740872849,stream,209.79472,-1.478332,0.21616
1237655692476350844,stream,220.38576,-2.000357,0.43277
1237655692476809546,stream,221.51474,-1.850107,0.29512
1237655693014008226,shell,222.14286800000002,-1.4232690000000001,0.31471
1237655693014204799,stream,222.638092,-1.35527,0.26139
1237655693014794699,stream,223.95228999999998,-1.376197,0.29048
1237655693015384489,stream,225.36082000000002,-1.41711,0.31658000000000003
1237656567046340912,stream,330.86994,-1.1783860000000002,0.22901999999999997
1237656906343121194,shell,332.74213,-0.964674,0.28891999999999995
1237656909032128671,stream,343.25477,1.0527469999999999,0.16881
1237658297910493554,stream,128.99934,3.021807,0.19124000000000002
1237658297915015676,stream,139.36056000000002,4.151257,0.34509
1237658300061122824,stream,135.99629,5.379647,0.20119
1237658423544512794,stream,138.67852,5.1775410000000015,0.27799
1237658423544971512,shell,139.65328,5.1825,0.2278
1237659120404136339,stream,236.67522999999997,42.328140999999995,0.32186
1237659161199248091,stream,236.25717000000003,42.938234,0.23623000000000002
1237659161735987472,stream,236.3709,43.510531,0.23564000000000002
1237659161736381021,stream,237.13641,42.816078999999995,0.36102
1237659161736839883,stream,238.23162000000002,42.107448,0.38429
1237659162810974540,stream,239.95796,42.054051,0.33555
1237659324416262691,shell,240.80872999999997,42.935827,0.4157
1237659324953198849,stream,241.39466000000002,43.094033,0.19860999999999998
1237659324953657706,stream,242.34347000000002,42.253716,0.32750999999999997
1237659325490332008,shell,242.35452999999998,42.911651,0.25826
1237659326026678620,stream,241.67217999999997,44.12272700000001,0.3344
1237659326027595977,stream,243.5329,42.430442,0.18512
1237659326563352817,stream,241.6715,44.69354000000001,0.06035
1237659327101141217,shell,243.9627,43.444911,0.2155
1237659329238925502,stream,240.72494,43.324828000000004,0.13101
1237659329239253780,stream,241.4422,42.745098999999996,0.29757
1237659329775665434,stream,240.77896,43.677523,0.22726
1237659330312209286,stream,240.47154,44.571521999999995,0.3662
1237659330849866087,shell,242.78525,43.637842,0.23256
1237659330850390343,stream,243.79655,42.690461,0.06229
1237660024493965679,shell,337.67058,-1.117523,0.3302
1237660024495014495,stream,340.0727,-1.213653,0.41388
1237660024495800623,stream,341.76514,-1.224104,0.22688000000000005
1237660025032540494,shell,341.56822999999997,-0.685412,0.20701
1237660025033458105,stream,343.61758,-0.659025,0.4429300000000001
1237661386001940659,stream,235.58024,43.7576,0.26198
1237661386002399383,stream,236.48482,43.047834,0.0539
1237661386002792891,shell,237.45436,42.463727,0.32231
1237661386539270432,stream,236.95103999999998,43.352933,0.31940999999999997
1237661386540056731,stream,238.74771,42.103072999999995,0.07112
1237661388149883488,shell,238.16532999999998,44.362834,0.44927
1237661388150210754,shell,238.85799,43.749897,0.23604
1237661388150276486,stream,239.08239,43.72235300000001,0.34626999999999997
1237661388150341869,stream,239.14581,43.625852,0.2071800000000001
1237663445442363679,stream,342.96285,0.755234,0.28563
1237663478723051866,stream,335.91893999999996,-0.284333,0.26315
1237663478723117436,stream,336.07731,-0.41397799999999996,0.31668
1237663478723772715,stream,337.50888,-0.28728899999999996,0.08154
1237663479259660723,stream,335.34198,0.12975699999999998,0.24957
1237663479262216487,stream,341.17233999999996,0.196901,0.19680999999999998
1237663479263068231,stream,343.05399,0.17924,0.11241
1237663479263134015,stream,343.1998700000001,0.143772,0.25482
1237663479796990531,shell,336.33023,0.509408,0.40878000000000003
1237663479797711222,stream,338.02274,0.623145,0.25906
1237663479797776691,stream,338.2481,0.571141,0.25863
1237663479798890864,stream,340.73415,0.52698,0.36812
1237663479798956385,stream,340.9091,0.500644,0.23534000000000002
1237663479799087430,stream,341.18199999999996,0.45936499999999997,0.23487
1237663479799283823,stream,341.63082,0.58321,0.28218000000000004
1237663479799677213,stream,342.4914,0.561679,0.35522
1237663479799677436,stream,342.49072,0.436892,0.28471
1237663480334058170,stream,336.8725100000001,0.8694350000000001,0.29206
1237663542611804483,stream,336.16136,-0.624744,0.165
1237663542612918585,stream,338.71972,-0.500779,0.24600000000000002
1237663542613573849,shell,340.1976,-0.513003,0.24439
1237663542613836453,stream,340.79215,-0.558381,0.43851999999999997
1237663543147300041,stream,333.06347999999997,-0.167666,0.33064
1237663543148937468,stream,336.76533,-0.206773,0.08906
1237663543151100469,stream,341.6379,-0.167708,0.43409
1237663543683056067,shell,330.5093,0.39204,0.28945
1237663543685415284,stream,335.8246200000001,0.36599699999999996,0.29194000000000003
1237663543686070469,stream,337.28893999999997,0.4145180000000001,0.12953
1237663543686332582,shell,337.8629200000001,0.20942399999999997,0.25296
1237663543686463698,stream,338.16983,0.236238,0.30051
1237663543687840345,stream,341.3531200000001,0.355145,0.35758
1237663543687840460,stream,341.3878200000001,0.22372199999999998,0.2936
1237663544220647632,stream,332.02249,0.8360780000000001,0.25278
1237663544224186682,stream,340.11537999999996,0.7967569999999999,0.21306
1237663544224645693,stream,341.1964200000001,0.754545,0.4401600000000001
1237665355086823629,stream,245.87872000000002,43.691682,0.20464000000000002
1237665356160303604,stream,244.69883,43.10896500000001,0.28331999999999996
1237666407898480823,stream,343.85443,-0.195685,0.16228
1237669770301603985,stream,33.154371999999995,-4.717097,0.18120999999999998
1237669770302455946,stream,33.066409,-2.767344,0.13938
1237669770839261278,shell,32.795970000000004,-2.971509,0.10985999999999999
1237669771912675471,stream,31.805035999999998,-3.630502,0.21506
1237669771913003172,stream,31.775271000000004,-2.934948,0.37815
1237669772449939652,stream,31.540869,-2.783675,0.23631999999999997
1237671127515005615,stream,176.88482,-0.555597,0.4419300000000001
1237671140407312737,stream,176.83091000000005,-0.278461,0.34474
1237671141480989014,stream,175.9894714,0.052814,0.36496999999999996
1237671141481906294,shell,176.9963226,1.8296540000000001,0.26185
1237671142017728796,stream,175.4860077,-0.043443,0.3037
1237673700206837967,stream,40.196690999999994,-6.3162629999999975,0.18179
1237673700743381201,stream,39.359361,-6.567857000000001,0.09573
1237673700743446584,stream,39.443329,-6.510599,0.21458000000000002
1237673700743839977,stream,40.133874,-5.837271,0.34243
1237673701817122892,shell,38.729596,-5.953579,0.18397
1237673708256756243,stream,135.81642150000002,-0.908294,0.40818000000000004
1237674459878589087,stream,140.69176000000002,2.358031,0.34338
1237674460415131955,stream,139.9428253,2.2306880000000002,0.14261
1237674461489528876,stream,140.68648000000002,3.706786,0.26695
1237674461490053752,stream,141.7392,4.264291,0.37174
1237674462026793210,shell,141.34741,4.509043,0.08308
1237674462027120944,stream,141.93534,4.896026,0.25138
1237674602142433526,stream,212.41349790000004,-0.888922,0.11450999999999999
1237674602677862526,stream,209.8584,1.373307,0.24414
1237674603752522610,stream,212.11331180000002,0.774453,0.32598
1237674603754226040,stream,215.3139,-1.3325799999999999,0.15922999999999998
1237674604289196040,stream,211.9251099,1.50405,0.16763
1237674604291096712,stream,215.51043700000002,-0.9546959999999999,0.10484
1237674648853283479,stream,176.20078999999996,-1.1264399999999999,0.35074
1237674650466648289,stream,182.5236053,0.10853199999999999,0.3015
1237674651003584912,stream,182.57529,0.455118,0.0996
1237678595930849611,stream,332.23907,1.117171,0.31005
1237678595933405503,stream,338.11405,1.2719559999999999,0.16408
1237678595933929711,shell,339.3470200000001,1.36212,0.07215
1237678595933929799,stream,339.30678,1.392376,0.2301
1237678595935371435,stream,342.65704,1.342533,0.06917000000000001
1237678595935568130,stream,343.02289,1.469343,0.1683
1237678595935633697,stream,343.22688,1.338027,0.19159
1237678596467065079,stream,330.74789,1.491217,0.06318
1237678596467392793,stream,331.47666,1.65788,0.09011
1237678596467393052,shell,331.532,1.4753399999999999,0.3222
1237678596467458417,stream,331.64049,1.482434,0.32597
1237678596467786260,stream,332.37581,1.5562200000000002,0.24731
1237678596467851579,stream,332.6002299999999,1.608796,0.14865
1237678596467917239,stream,332.75991,1.542189,0.21275
1237678596469621390,stream,336.5965,1.6506759999999998,0.34806
1237678596469686412,stream,336.7512,1.7478740000000001,0.26976
1237678596470145173,stream,337.7329299999999,1.6491529999999999,0.20755
1237678596470210793,stream,337.97279,1.678337,0.19325
1237678596470276328,stream,338.08456,1.607577,0.15142
1237678596470538546,stream,338.65596,1.6192030000000002,0.43983999999999995
1237678596470538553,stream,338.65873999999997,1.666738,0.05755
1237678596470800628,stream,339.2829700000001,1.736072,0.20878000000000002
1237678596470866067,shell,339.39209,1.7352189999999998,0.19244
1237678596471259312,stream,340.30034,1.7701770000000001,0.07048
1237678596471718150,stream,341.4061200000001,1.8366080000000002,0.05914
1237678596471718151,stream,341.40708,1.8355599999999999,0.15270999999999998
1237678596471849034,stream,341.7307600000001,1.750009,0.15861
1237678596472111317,stream,342.28522999999996,1.8145509999999998,0.17521
1237678596472177223,stream,342.42835,1.8443349999999998,0.38085
1237678597003673937,stream,330.10032,2.025835,0.19615
1237678597004329835,stream,331.6242200000001,2.067439,0.43425
1237678597004919530,stream,332.98894,1.9488759999999998,0.33195
1237678597005115659,stream,333.46573,2.070009,0.17979
1237678597005312492,shell,333.93518,2.025595,0.17665
1237678597005574387,stream,334.45394,1.9567709999999998,0.20390999999999998
1237678597005705610,stream,334.7176100000001,2.0693490000000003,0.15936
1237678597005771370,stream,334.8904100000001,2.0540000000000003,0.35714
1237678597006688598,shell,337.0870700000001,2.041513,0.26799
1237678597007737383,shell,339.39557,2.101428,0.35919
1237678597008261408,stream,340.69437999999997,2.10735,0.44404
1237678597008785634,stream,341.86057,2.225829,0.14816
1237678597009048140,stream,342.39491,2.1217200000000003,0.42132
1237678597540479043,shell,329.93658,2.340176,0.10664000000000001
1237678597540741470,shell,330.56054,2.319354,0.13469
1237678597540872582,shell,330.93361,2.346813,0.20999
1237678597541069095,stream,331.34795,2.402214,0.1008
1237678597541396737,stream,332.06188,2.401194,0.2277
1237678597541527915,stream,332.3098700000001,2.3715,0.28606
1237678597541790184,stream,332.9562200000001,2.411675,0.30003
1237678597541921019,stream,333.31867,2.3511900000000003,0.12064000000000001
1237678597542052068,stream,333.54524,2.405457,0.14969000000000002
1237678597542379755,stream,334.2931200000001,2.5015810000000003,0.16275
1237678597544083878,stream,338.2913200000001,2.581579,0.20561999999999997
1237678597544411354,stream,339.04402999999996,2.606879,0.13563
1237678597544476811,stream,339.05251,2.48201,0.13571
1237678597544476881,stream,339.10787999999997,2.595053,0.18596
1237678597544607996,stream,339.41077,2.664899,0.20626
1237678597544673575,stream,339.49994,2.522293,0.27901
1237678597545197945,stream,340.84195,2.6541259999999998,0.05981
1237678598077743370,stream,330.85027,2.827671,0.17459000000000002
1237678598078988632,stream,333.69715,2.902192,0.2486
1237678598078988861,stream,333.67409,2.867711,0.44182
1237678598080299330,stream,336.77555,2.93844,0.22261999999999998
1237678598080299340,stream,336.7842,2.995341,0.22580999999999998
1237678598081020121,stream,338.40352,3.025298,0.19032000000000002
1237678598081282279,stream,339.00982999999997,2.951405,0.19030999999999998
1237678598081282281,stream,339.0105200000001,2.953011,0.36323
